Timestamp,Tempo (ms),Tensão Bateria (V),Corrente Bateria (A),Tensão Resistor (V),Corrente Resistor (A),Potência Bateria (W),Potência Resistor (W),Capacidade Usada (mAh),Energia Total (mWh)
2025-06-18 15:19:41.788,276000.0,3.551,13.284,1.515,0.152,47.177,0.23,4631965.0,35205144.0
2025-06-18 15:19:42.597,277000.0,3.367,13.03,1.444,0.144,43.867,0.208,4644995.5,35249012.0
2025-06-18 15:19:43.609,278000.0,3.126,12.268,1.381,0.138,38.35,0.191,4657263.5,35287364.0
2025-06-18 15:19:44.654,279000.0,2.804,11.3,1.307,0.131,31.68,0.171,4668563.5,35319044.0
2025-06-18 15:19:45.666,280000.0,2.554,10.264,1.229,0.123,26.217,0.151,4678827.5,35345260.0
2025-06-18 15:19:46.592,281000.0,2.308,9.795,1.189,0.119,22.605,0.141,4688622.0,35367864.0
2025-06-18 15:19:47.629,282000.0,2.208,9.335,1.152,0.115,20.614,0.133,4697957.5,35388480.0
2025-06-18 15:19:48.668,283000.0,2.091,9.169,1.139,0.114,19.172,0.13,4707126.5,35407652.0
2025-06-18 15:19:49.581,284000.0,1.657,8.407,1.088,0.109,13.929,0.118,4715533.0,35421580.0
2025-06-18 15:19:50.601,285000.0,1.238,8.065,1.062,0.106,9.98,0.113,4723597.5,35431560.0
2025-06-18 15:19:51.634,286000.0,1.006,7.937,1.053,0.105,7.984,0.111,4731535.0,35439544.0
2025-06-18 15:19:52.650,287000.0,0.595,7.37,1.018,0.102,4.388,0.104,4738905.5,35443932.0
2025-06-18 15:19:53.665,288000.0,0.326,7.185,1.005,0.1,2.339,0.101,4746090.5,35446272.0
2025-06-18 15:19:54.588,289000.0,0.299,7.214,1.007,0.101,2.158,0.101,4753304.5,35448428.0
2025-06-18 15:19:55.605,290000.0,0.355,7.312,1.016,0.102,2.595,0.103,4760616.5,35451024.0
2025-06-18 15:19:56.654,291000.0,0.32,7.39,1.025,0.103,2.362,0.105,4768006.5,35453388.0
2025-06-18 15:19:57.668,292000.0,0.249,7.439,1.032,0.103,1.854,0.107,4775445.5,35455244.0
2025-06-18 15:19:58.594,293000.0,0.217,7.498,1.039,0.104,1.627,0.108,4782943.0,35456872.0
2025-06-18 15:19:59.730,294000.0,0.147,7.527,1.043,0.104,1.104,0.109,4790470.0,35457976.0
2025-06-18 15:20:00.776,295000.0,0.062,7.537,1.046,0.105,0.464,0.109,4798006.5,35458440.0
2025-06-18 15:20:01.585,296000.0,0.035,7.507,1.043,0.104,0.264,0.109,4805514.0,35458704.0
2025-06-18 15:20:02.610,297000.0,0.029,7.507,1.044,0.104,0.22,0.109,4813021.5,35458924.0
2025-06-18 15:20:03.657,298000.0,0.003,7.458,1.04,0.104,0.022,0.108,4820480.0,35458944.0
2025-06-18 15:20:04.579,299000.0,0.003,7.439,1.039,0.104,0.022,0.108,4827919.0,35458964.0
2025-06-18 15:20:05.607,300000.0,0.006,7.37,1.033,0.103,0.043,0.107,4835289.5,35459008.0
2025-06-18 15:20:06.635,301000.0,0.023,7.331,1.029,0.103,0.172,0.106,4842621.0,35459180.0
2025-06-18 15:20:07.648,302000.0,0.065,7.253,1.021,0.102,0.468,0.104,4849874.0,35459648.0
2025-06-18 15:20:08.660,303000.0,0.158,7.253,1.018,0.102,1.149,0.104,4857127.0,35460796.0
2025-06-18 15:20:09.578,304000.0,0.293,7.253,1.016,0.102,2.127,0.103,4864380.0,35462924.0
2025-06-18 15:20:10.589,305000.0,0.484,7.322,1.018,0.102,3.543,0.104,4871701.5,35466468.0
2025-06-18 15:20:11.614,306000.0,0.563,7.302,1.015,0.101,4.111,0.103,4879003.5,35470580.0
2025-06-18 15:20:12.648,307000.0,0.63,7.292,1.013,0.101,4.598,0.103,4886296.0,35475176.0
2025-06-18 15:20:13.661,308000.0,0.639,7.263,1.011,0.101,4.643,0.102,4893559.0,35479820.0
2025-06-18 15:20:14.581,309000.0,0.68,7.253,1.008,0.101,4.935,0.102,4900812.0,35484756.0
2025-06-18 15:20:15.599,310000.0,0.66,7.214,1.004,0.1,4.76,0.101,4908026.0,35489516.0
2025-06-18 15:20:16.615,311000.0,0.789,7.312,1.01,0.101,5.768,0.102,4915338.0,35495284.0
2025-06-18 15:20:17.630,312000.0,0.856,7.37,1.013,0.101,6.311,0.103,4922708.5,35501596.0
2025-06-18 15:20:18.668,313000.0,0.751,7.302,1.007,0.101,5.482,0.101,4930010.5,35507076.0
2025-06-18 15:20:19.612,314000.0,0.575,7.204,1.0,0.1,4.141,0.1,4937215.0,35511216.0
2025-06-18 15:20:20.764,315000.0,0.411,7.107,0.994,0.099,2.918,0.099,4944321.5,35514132.0
2025-06-18 15:20:21.840,316000.0,0.191,6.95,0.983,0.098,1.325,0.097,4951271.5,35515456.0
